id,num_rooms,location_quality,star_rating,review_score,occupancy_rate,amenities_score,business_facilities,leisure_facilities,distance_to_city_center,average_daily_rate,city,hotel_chain,month,season,number_of_bookings,revPAR,average_length_of_stay,competitors_average_price,transport_accessibility_score,customer_satisfaction_index,cancellation_rate
186,108,Good,3,4.19,33.59,1,1,1,6.28,103.35,Chicago,Sheraton,5,Spring,63,34.71,5.81,93.41,5.80,99.49,0.07
187,192,Excellent,1,2.87,40.21,5,0,0,2.63,90.50,Chicago,Marriott,4,Spring,49,36.39,4.33,75.55,8.49,71.70,0.05
188,72,Excellent,4,3.60,96.87,4,1,0,1.99,96.08,Los Angeles,Marriott,3,Spring,70,93.07,2.47,107.46,4.15,90.50,0.12
189,140,Excellent,3,4.05,44.48,1,0,1,3.69,111.87,Miami,Hilton,10,Fall,57,49.76,2.73,101.08,2.21,98.99,0.11
190,106,Excellent,3,2.45,80.16,2,1,0,4.21,104.00,Los Angeles,InterContinental,6,Summer,49,83.36,2.49,49.52,5.89,71.77,0.00
191,140,Good,4,4.65,42.08,2,1,1,7.23,98.26,San Francisco,Sheraton,10,Fall,60,41.34,2.57,115.10,8.80,71.99,0.07
192,130,Average,4,3.38,60.01,2,0,0,8.20,73.51,Los Angeles,Sheraton,6,Summer,64,44.11,2.03,59.92,6.06,83.24,0.17
193,63,Good,4,4.16,71.77,4,0,1,4.34,88.54,Miami,Marriott,7,Summer,68,63.54,2.32,91.23,5.66,73.93,0.10
194,73,Poor,4,4.23,94.48,4,1,1,5.35,93.31,San Francisco,InterContinental,5,Spring,56,88.16,3.77,88.60,7.40,90.06,0.01
195,138,Poor,4,4.16,42.79,4,1,1,8.28,100.18,Chicago,InterContinental,11,Fall,53,42.87,3.51,92.03,8.08,78.66,0.17
196,174,Good,4,4.80,33.24,3,1,0,6.23,90.36,Chicago,Marriott,8,Summer,64,30.04,2.42,68.45,3.89,90.05,0.09
197,82,Good,4,3.10,83.45,5,0,0,4.46,90.80,San Francisco,Marriott,1,Winter,57,75.78,2.05,85.21,3.00,97.45,0.04
198,209,Good,4,2.73,74.06,3,1,0,3.20,108.92,Chicago,Marriott,12,Winter,63,80.67,4.37,129.38,8.69,86.89,0.18
199,46,Good,3,1.60,32.71,1,1,0,6.67,87.70,Los Angeles,Marriott,3,Spring,54,28.68,2.63,46.76,2.05,77.11,0.02
200,117,Good,2,1.45,80.91,1,1,0,3.72,81.73,Chicago,InterContinental,3,Spring,60,66.13,3.84,70.37,7.49,99.34,0.15
201,119,Average,2,3.56,63.81,4,1,0,4.52,90.78,San Francisco,Hyatt,7,Summer,51,57.93,4.19,125.59,9.84,74.92,0.01
202,189,Average,4,2.15,52.38,1,1,0,6.38,83.10,Chicago,Hilton,8,Summer,54,43.53,2.98,100.63,9.42,72.03,0.09
203,186,Good,4,2.90,100.00,2,0,0,6.52,88.33,Los Angeles,InterContinental,7,Summer,59,88.33,2.52,81.14,1.21,87.06,0.15
204,134,Average,3,2.33,15.23,5,0,0,6.48,74.43,San Francisco,Hyatt,10,Fall,59,11.34,2.14,86.05,8.54,91.20,0.07
205,183,Poor,1,1.44,84.84,4,0,1,4.49,97.12,Chicago,Sheraton,2,Winter,70,82.39,3.03,108.21,3.57,90.19,0.04
206,106,Average,3,2.54,52.67,2,0,0,7.18,57.65,New York,Hilton,5,Spring,58,30.36,2.23,35.28,4.63,92.90,0.18
207,173,Good,4,1.33,51.61,2,1,0,3.26,79.98,Chicago,Sheraton,8,Summer,52,41.28,1.85,47.61,5.56,72.12,0.07
208,82,Good,4,3.48,69.63,1,1,0,4.12,93.81,Chicago,Marriott,10,Fall,55,65.32,3.04,99.95,1.71,82.97,0.16
209,130,Average,3,1.45,72.82,1,1,0,4.79,81.18,San Francisco,InterContinental,10,Fall,53,59.11,2.38,70.12,2.41,93.49,0.19
210,132,Good,1,2.96,54.96,3,0,1,6.58,73.48,New York,InterContinental,7,Summer,64,40.39,3.19,105.34,6.98,95.47,0.10
211,136,Average,5,3.02,56.53,3,1,0,5.68,87.31,New York,Marriott,9,Fall,65,49.35,1.81,80.70,1.25,73.86,0.16
212,103,Excellent,3,1.64,63.62,4,1,0,5.37,78.90,New York,Hilton,8,Summer,68,50.20,2.51,80.11,7.78,71.50,0.02
213,215,Good,2,4.10,50.21,4,0,1,5.70,95.41,Chicago,Sheraton,4,Spring,70,47.90,3.24,117.68,1.94,84.37,0.20
214,120,Good,2,4.04,81.23,2,1,1,5.08,115.77,Miami,Marriott,12,Winter,74,94.04,2.63,95.86,8.52,96.58,0.04
215,157,Good,3,2.02,17.23,4,0,0,5.42,74.72,San Francisco,Sheraton,5,Spring,70,12.88,3.91,45.00,6.54,94.00,0.09
216,145,Good,2,2.15,70.53,4,0,1,8.08,91.43,New York,InterContinental,11,Fall,69,64.49,2.25,102.45,2.96,93.57,0.01
217,89,Good,5,4.44,62.18,3,1,0,4.45,95.33,New York,Hyatt,4,Spring,55,59.27,1.83,107.45,3.60,88.36,0.11
218,78,Average,4,3.84,37.06,1,0,1,4.96,82.02,Chicago,Marriott,12,Winter,63,30.39,3.64,46.84,4.69,71.38,0.07
219,201,Excellent,2,4.44,61.94,5,1,0,4.54,110.97,San Francisco,Hilton,4,Spring,50,68.73,1.87,85.97,8.94,99.37,0.07
220,190,Good,3,3.71,61.83,4,1,0,4.96,82.73,Chicago,Sheraton,5,Spring,57,51.15,1.16,77.15,2.31,76.51,0.05
221,177,Excellent,3,4.41,42.87,5,0,0,3.21,72.56,San Francisco,Sheraton,3,Spring,52,31.10,3.04,52.97,8.40,90.86,0.07
222,150,Good,4,2.11,48.46,4,1,1,1.57,114.95,San Francisco,Marriott,3,Spring,68,55.70,3.72,101.26,9.15,81.77,0.08
223,143,Good,4,4.70,94.53,3,1,0,4.87,117.49,New York,Hilton,3,Spring,70,111.07,1.35,110.57,7.74,91.32,0.07
224,116,Good,1,4.75,89.58,5,0,0,6.91,84.56,Miami,Sheraton,5,Spring,54,75.75,1.50,82.42,3.93,98.84,0.08
225,205,Excellent,2,1.67,45.12,2,1,1,3.12,103.50,San Francisco,Sheraton,11,Fall,62,46.70,4.54,139.21,4.19,84.27,0.08
226,99,Average,3,3.46,68.19,3,1,0,5.66,110.86,New York,Sheraton,12,Winter,47,75.60,4.41,119.90,8.64,72.95,0.02
227,107,Good,3,2.60,93.68,2,0,1,7.61,107.84,Los Angeles,Hyatt,12,Winter,54,101.02,3.99,123.76,7.99,86.77,0.03
228,134,Average,3,1.37,44.71,5,0,1,3.31,83.28,Miami,Hilton,2,Winter,45,37.24,3.03,98.82,3.34,91.14,0.04
229,66,Average,4,1.21,80.26,3,1,1,5.10,118.41,Chicago,Hilton,12,Winter,63,95.03,1.05,144.02,5.27,93.03,0.07
230,205,Good,3,1.69,58.77,4,1,1,4.62,118.50,Los Angeles,Sheraton,10,Fall,47,69.64,3.10,87.80,8.62,97.17,0.05
231,47,Average,4,2.11,65.86,4,1,1,3.90,87.26,Chicago,Sheraton,8,Summer,54,57.47,3.90,83.92,6.15,80.07,0.06
232,106,Good,1,2.94,45.04,5,1,0,6.06,99.20,New York,Marriott,6,Summer,62,44.68,3.21,115.64,4.05,77.65,0.16
233,238,Average,4,4.00,60.13,2,0,0,3.53,86.63,New York,Sheraton,11,Fall,64,52.09,1.78,87.21,4.30,94.93,0.05
234,186,Average,4,1.41,24.40,3,1,0,6.68,86.37,New York,Sheraton,8,Summer,57,21.07,4.04,58.36,7.87,82.53,0.13
235,138,Average,2,2.84,64.06,1,1,0,7.14,81.26,New York,Hilton,1,Winter,53,52.06,2.42,68.14,5.01,98.53,0.07
236,33,Average,3,2.21,60.06,2,1,1,6.47,119.38,Miami,Hilton,2,Winter,67,71.70,1.35,107.19,7.84,74.91,0.11
237,128,Good,2,4.04,69.32,3,1,0,4.86,111.34,Los Angeles,Hyatt,7,Summer,61,77.18,1.97,108.73,4.59,89.72,0.20
238,103,Poor,4,1.43,48.00,3,1,1,5.84,91.92,Chicago,Sheraton,2,Winter,56,44.12,5.45,122.63,9.12,84.26,0.18
239,117,Good,3,2.51,63.10,2,1,0,8.89,107.57,Chicago,Marriott,10,Fall,49,67.88,3.41,124.29,9.98,95.84,0.19
240,136,Excellent,1,3.44,38.02,1,0,0,7.17,104.86,San Francisco,Sheraton,11,Fall,59,39.87,2.47,74.03,6.24,92.00,0.17
241,85,Good,4,3.43,68.50,5,1,1,3.48,93.13,New York,Hyatt,1,Winter,58,63.79,3.89,107.36,9.43,77.95,0.03
242,128,Average,2,1.15,71.73,3,1,1,4.40,118.23,Los Angeles,Hyatt,2,Winter,62,84.81,1.71,84.90,7.96,83.67,0.20
243,122,Average,4,2.73,89.15,4,0,0,5.36,87.25,Chicago,Marriott,11,Fall,61,77.78,2.30,84.71,7.59,73.16,0.07
244,188,Excellent,3,1.07,22.63,3,1,1,7.81,101.94,San Francisco,Hilton,6,Summer,65,23.07,1.40,47.19,3.35,78.16,0.02
245,150,Good,3,4.66,65.80,3,1,1,3.60,95.54,Miami,Hilton,9,Fall,58,62.87,3.45,99.67,8.36,93.93,0.15
246,80,Average,2,3.78,44.89,1,1,0,6.53,86.09,San Francisco,Sheraton,2,Winter,55,38.65,4.73,67.72,7.18,82.32,0.10
247,162,Excellent,3,4.52,62.27,5,0,0,7.18,86.61,Los Angeles,Sheraton,3,Spring,63,53.93,2.53,115.27,5.09,74.41,0.19
248,143,Average,4,4.10,59.95,2,1,0,4.62,100.93,Chicago,Hyatt,11,Fall,66,60.51,3.19,113.72,7.68,89.93,0.07
249,193,Average,5,1.31,81.96,1,1,0,4.37,95.81,San Francisco,Sheraton,12,Winter,54,78.53,3.46,114.06,5.20,83.69,0.06
250,197,Good,2,4.90,65.88,5,1,0,7.39,84.42,San Francisco,Sheraton,4,Spring,65,55.62,3.62,39.61,2.21,73.11,0.03
251,106,Good,4,4.34,78.40,4,1,1,8.60,119.41,San Francisco,Hyatt,7,Summer,52,93.62,3.52,82.08,7.60,87.83,0.18
252,169,Average,2,4.85,21.38,4,1,0,3.76,79.20,Los Angeles,Marriott,5,Spring,64,16.93,2.72,81.05,5.60,80.19,0.01
253,109,Average,4,2.37,94.87,4,0,0,7.79,84.36,San Francisco,Hilton,12,Winter,53,80.03,3.80,96.91,5.43,77.01,0.08
254,128,Average,3,4.17,38.61,4,1,0,6.36,79.91,San Francisco,Sheraton,4,Spring,62,30.86,3.55,64.26,7.80,88.71,0.11
255,174,Good,4,1.80,91.74,1,0,0,4.78,64.28,New York,InterContinental,2,Winter,47,58.97,1.00,44.77,2.96,86.11,0.10
256,119,Good,1,2.46,71.85,4,1,0,1.57,82.51,San Francisco,Hilton,8,Summer,61,59.28,2.14,59.52,5.04,93.15,0.08
257,91,Good,2,3.22,40.44,2,1,0,2.76,97.74,Miami,InterContinental,4,Spring,54,39.52,3.07,90.48,8.97,87.56,0.08
258,140,Average,2,3.51,62.22,4,1,1,3.82,100.87,Chicago,Hilton,3,Spring,52,62.77,2.98,118.23,7.37,79.98,0.20
259,76,Average,3,2.53,20.17,3,1,0,3.92,69.88,San Francisco,Hilton,1,Winter,53,14.10,1.00,75.05,8.12,73.56,0.17
260,151,Good,3,4.81,73.35,5,1,0,5.55,97.57,Chicago,InterContinental,4,Spring,61,71.57,3.24,129.17,4.45,96.82,0.03
261,112,Good,3,1.61,60.69,4,0,1,-0.48,86.80,Chicago,Hyatt,4,Spring,55,52.68,3.52,76.91,1.80,82.13,0.11
262,112,Excellent,2,4.97,29.29,5,1,0,6.49,85.02,New York,Hyatt,6,Summer,50,24.90,1.79,119.13,1.42,79.42,0.04
263,110,Good,2,4.90,51.36,3,1,0,6.09,75.47,Los Angeles,InterContinental,8,Summer,58,38.76,1.96,60.71,3.28,93.01,0.07
264,243,Excellent,5,2.95,62.91,2,0,1,2.44,120.23,Los Angeles,Marriott,8,Summer,57,75.64,3.35,127.48,5.86,85.81,0.18
265,44,Excellent,3,4.04,77.22,2,1,1,7.63,108.07,Los Angeles,InterContinental,3,Spring,67,83.44,2.62,113.44,1.80,79.49,0.11
266,142,Average,3,2.85,47.47,4,1,1,6.89,88.52,Chicago,Sheraton,3,Spring,51,42.02,1.16,76.05,5.44,71.10,0.08
267,181,Average,3,4.05,64.39,4,0,1,-0.20,98.81,San Francisco,Marriott,2,Winter,58,63.62,3.33,85.86,2.17,93.20,0.12
268,47,Good,3,4.67,91.05,5,0,0,7.56,99.81,New York,Marriott,7,Summer,52,90.88,3.04,114.08,7.93,75.94,0.15
269,140,Average,5,1.19,81.60,2,1,1,5.96,110.37,San Francisco,Hyatt,4,Spring,71,90.07,2.19,109.13,1.47,99.52,0.04
270,138,Good,4,4.58,51.04,3,1,1,3.67,91.91,New York,Hilton,8,Summer,70,46.92,4.25,95.82,6.25,97.52,0.12
271,83,Good,2,2.11,94.18,2,0,0,4.04,80.75,New York,InterContinental,4,Spring,55,76.06,3.74,97.93,8.36,83.10,0.05
272,204,Average,3,2.59,38.09,2,1,1,6.27,84.36,Los Angeles,Sheraton,6,Summer,60,32.13,2.14,27.83,5.28,88.74,0.15
273,110,Excellent,3,1.99,86.04,2,0,1,7.29,97.44,San Francisco,Hilton,5,Spring,66,83.84,3.54,92.58,4.38,77.65,0.11
274,169,Average,2,1.53,47.51,5,1,1,3.08,109.49,Miami,InterContinental,7,Summer,51,52.02,3.23,126.41,5.79,86.94,0.17
275,183,Good,2,1.80,43.85,2,0,0,4.31,92.63,Miami,Hyatt,7,Summer,51,40.62,3.86,121.64,5.63,91.17,0.16
276,124,Average,4,3.80,42.25,2,0,1,6.51,85.62,Los Angeles,InterContinental,8,Summer,71,36.17,3.19,92.63,7.36,70.59,0.19
277,154,Good,5,3.65,75.61,4,0,0,8.21,84.43,Miami,Marriott,5,Spring,74,63.84,1.00,103.04,4.80,97.55,0.08
278,100,Excellent,4,3.52,57.58,2,1,0,1.63,82.36,Chicago,InterContinental,6,Summer,54,47.42,3.17,87.15,7.55,78.11,0.14
279,69,Good,2,4.05,51.69,3,0,0,6.90,52.40,Los Angeles,Sheraton,6,Summer,62,27.09,2.03,85.49,6.55,72.88,0.11
280,157,Poor,5,3.53,41.40,4,1,1,2.84,95.74,Chicago,Hyatt,9,Fall,74,39.64,4.45,73.03,9.45,78.78,0.07
281,116,Average,1,2.24,37.48,1,1,1,6.04,84.60,Miami,Hyatt,1,Winter,68,31.71,1.55,111.82,5.16,81.19,0.15
282,51,Good,4,1.10,54.23,4,0,1,7.85,98.20,San Francisco,Hyatt,8,Summer,58,53.25,2.27,77.72,7.78,71.60,0.06
283,150,Excellent,1,2.12,59.39,1,1,1,3.70,100.66,San Francisco,InterContinental,7,Summer,54,59.79,2.95,118.82,8.37,87.91,0.14
284,122,Average,4,3.75,31.02,2,1,1,4.74,108.50,New York,InterContinental,5,Spring,64,33.66,3.75,112.49,8.17,74.24,0.05
285,196,Poor,2,3.28,56.74,1,0,1,4.06,79.51,Los Angeles,Hilton,11,Fall,59,45.11,2.76,91.02,4.68,74.47,0.13
286,127,Excellent,1,3.38,62.56,3,1,0,5.51,88.46,San Francisco,Marriott,2,Winter,59,55.35,3.12,83.19,5.41,83.22,0.11
287,148,Average,5,4.89,89.62,1,1,1,5.10,118.44,Chicago,Hilton,8,Summer,63,106.14,1.00,100.97,7.73,86.49,0.14
288,156,Excellent,2,4.31,44.17,4,1,1,6.10,99.67,New York,Sheraton,2,Winter,56,44.03,1.67,103.07,7.93,94.58,0.04
289,111,Average,3,3.00,31.79,2,0,0,5.17,76.19,San Francisco,InterContinental,9,Fall,48,24.22,1.00,90.56,2.51,82.82,0.12
290,38,Good,4,4.66,56.07,5,1,0,2.71,111.28,Miami,Hyatt,3,Spring,64,62.39,4.02,102.88,3.23,72.50,0.04
291,182,Poor,2,1.42,48.25,3,0,1,2.59,86.45,San Francisco,Hyatt,3,Spring,56,41.72,2.07,99.33,6.98,77.95,0.20
292,203,Average,3,1.36,58.29,3,0,0,6.75,83.62,Chicago,Sheraton,11,Fall,38,48.74,5.20,78.53,6.68,74.35,0.07
293,191,Poor,4,1.47,43.33,4,1,0,3.78,84.39,San Francisco,Hyatt,3,Spring,50,36.57,1.88,86.81,6.51,86.62,0.02
294,41,Good,3,3.38,73.02,3,1,0,6.42,105.77,San Francisco,Hilton,4,Spring,55,77.23,5.26,74.90,5.26,97.67,0.06
295,103,Good,3,3.33,26.14,3,1,1,3.51,98.24,Miami,Hyatt,11,Fall,68,25.68,2.59,83.35,8.67,84.44,0.10
296,168,Average,3,2.89,78.82,3,1,1,7.05,105.23,Los Angeles,Marriott,12,Winter,62,82.95,3.56,95.80,6.17,96.38,0.14
297,114,Excellent,4,3.17,65.82,4,1,0,4.10,98.35,Chicago,Hyatt,4,Spring,64,64.73,1.00,89.71,8.68,83.70,0.18
298,92,Excellent,3,4.39,74.98,2,1,0,11.30,90.27,San Francisco,Marriott,3,Spring,64,67.69,3.05,114.94,6.56,95.74,0.14
299,135,Good,4,4.81,100.00,4,1,1,7.79,119.09,San Francisco,Hyatt,10,Fall,57,119.09,3.14,135.30,6.34,99.57,0.03
300,196,Good,4,2.58,43.60,5,0,0,6.62,70.53,Miami,Marriott,12,Winter,52,30.75,2.93,55.11,2.28,74.58,0.15
301,101,Poor,3,4.07,28.32,5,1,1,4.17,90.15,Miami,Hyatt,9,Fall,52,25.53,1.72,74.94,6.50,93.26,0.14
302,183,Good,4,1.68,75.26,1,1,1,6.46,100.14,San Francisco,Hilton,5,Spring,57,75.37,3.39,119.28,9.46,93.44,0.16
303,67,Excellent,3,1.67,73.42,2,0,0,6.32,92.30,San Francisco,Hyatt,4,Spring,61,67.77,3.07,93.09,3.29,91.66,0.01
304,163,Good,4,2.80,39.58,1,1,1,6.39,103.01,San Francisco,Sheraton,1,Winter,70,40.77,2.59,89.17,9.67,75.21,0.17
305,185,Excellent,4,2.81,75.80,4,1,1,5.44,113.00,Los Angeles,Hyatt,2,Winter,55,85.65,1.61,104.55,2.87,71.13,0.05
306,144,Good,5,4.57,42.86,1,0,1,1.86,85.61,New York,Marriott,8,Summer,43,36.70,2.16,148.14,1.96,71.55,0.14
307,129,Average,1,4.44,80.13,5,1,1,6.41,109.21,Miami,Hyatt,4,Spring,71,87.51,3.99,145.20,4.04,99.40,0.12
308,95,Good,5,1.38,46.43,3,1,0,5.52,106.55,Chicago,InterContinental,1,Winter,43,49.47,3.74,80.47,2.16,93.63,0.08
309,238,Good,2,4.76,84.30,2,1,0,6.45,106.59,Chicago,Hyatt,5,Spring,55,89.85,2.90,87.54,9.48,92.89,0.19
310,166,Good,1,1.74,49.71,1,1,0,2.55,88.93,Miami,InterContinental,12,Winter,57,44.20,5.63,105.30,3.39,99.97,0.20
311,89,Excellent,3,3.95,53.16,5,0,1,5.07,101.03,New York,InterContinental,5,Spring,63,53.71,2.62,106.63,3.83,91.88,0.12
312,145,Poor,3,3.66,54.16,5,1,1,5.23,92.22,San Francisco,Marriott,11,Fall,55,49.95,3.08,56.47,7.23,74.07,0.07
313,120,Excellent,5,2.48,63.78,5,1,1,6.61,117.64,Los Angeles,Sheraton,7,Summer,74,75.03,5.25,117.01,5.77,72.11,0.03
314,224,Average,4,4.81,42.74,5,0,1,2.50,94.73,Chicago,Marriott,4,Spring,55,40.49,2.46,76.88,6.30,82.57,0.12
315,57,Average,3,3.50,49.25,1,1,1,4.23,118.09,Chicago,InterContinental,9,Fall,63,58.16,2.11,143.93,7.21,72.93,0.18
316,81,Good,2,3.58,100.00,3,1,0,5.70,89.71,Chicago,Hilton,4,Spring,63,89.71,2.26,102.61,1.51,76.79,0.20
317,127,Average,5,1.59,100.00,1,1,0,3.28,93.28,Chicago,Sheraton,10,Fall,66,93.28,3.65,97.13,2.64,76.26,0.18
318,152,Excellent,1,1.87,33.12,2,0,1,5.46,106.62,Los Angeles,Hyatt,1,Winter,65,35.31,4.40,94.49,7.27,78.18,0.07
319,151,Average,4,4.41,51.74,2,0,0,6.72,74.82,Miami,Hyatt,8,Summer,57,38.71,2.01,87.30,3.94,84.97,0.17
320,142,Good,4,1.19,88.05,5,1,0,5.92,112.65,New York,Sheraton,8,Summer,62,99.19,3.27,130.14,9.37,75.51,0.19
321,188,Poor,3,3.65,57.51,4,1,1,5.93,111.99,San Francisco,Hilton,2,Winter,65,64.40,1.96,114.29,3.57,83.04,0.10
322,192,Good,4,4.56,47.44,3,1,0,2.69,83.08,San Francisco,Hyatt,7,Summer,59,39.41,1.93,90.99,8.27,85.75,0.05
323,92,Average,4,1.94,85.59,1,1,1,2.81,111.96,Los Angeles,Hyatt,10,Fall,53,95.83,2.50,109.54,5.73,77.57,0.14
324,171,Good,2,4.25,41.10,3,1,0,4.33,101.39,Miami,Marriott,8,Summer,59,41.67,4.93,110.55,3.64,98.46,0.01
325,116,Good,3,4.23,42.82,5,0,0,5.24,99.37,Los Angeles,Sheraton,12,Winter,66,42.55,2.03,112.82,6.67,99.21,0.04
326,145,Poor,3,3.66,93.83,2,1,1,3.72,108.45,San Francisco,Hilton,12,Winter,66,101.76,2.14,122.01,4.57,81.93,0.08
327,119,Good,4,3.59,38.91,3,1,0,4.47,78.76,New York,Marriott,5,Spring,53,30.64,5.82,94.06,8.16,89.73,0.03
328,80,Good,4,2.55,46.09,4,1,1,5.04,98.42,San Francisco,InterContinental,4,Spring,71,45.36,2.01,106.93,4.21,70.82,0.09
329,76,Average,2,4.89,29.18,2,1,1,5.50,101.17,Chicago,Sheraton,9,Fall,69,29.52,2.63,102.32,2.45,71.29,0.03
330,64,Average,3,2.97,53.97,2,1,1,4.58,114.07,San Francisco,InterContinental,10,Fall,50,61.57,2.46,106.89,6.95,85.53,0.06
331,130,Good,1,2.77,46.75,5,1,0,0.70,78.23,Los Angeles,Hilton,9,Fall,54,36.57,3.06,77.21,7.94,93.84,0.01
332,170,Good,3,4.50,53.34,3,1,0,3.36,97.99,San Francisco,Hyatt,8,Summer,61,52.27,3.62,88.17,5.89,76.63,0.04
333,64,Average,4,4.59,48.25,5,1,1,9.95,122.47,Miami,Hyatt,3,Spring,49,59.09,3.30,130.02,9.59,85.49,0.07
334,123,Good,1,3.70,45.56,1,0,0,4.24,57.48,Chicago,Hyatt,3,Spring,59,26.19,4.44,35.58,7.62,99.88,0.17
335,113,Excellent,3,4.70,100.00,3,0,1,5.30,134.60,Miami,InterContinental,4,Spring,59,134.60,4.01,116.11,2.09,91.82,0.06
336,43,Good,3,1.65,68.16,1,1,1,4.50,109.99,New York,Hilton,2,Winter,63,74.97,3.16,127.58,9.11,81.33,0.15
337,143,Excellent,4,4.16,69.14,2,1,1,3.80,121.26,New York,InterContinental,7,Summer,68,83.84,3.46,121.12,5.77,86.28,0.18
338,148,Excellent,3,1.41,69.77,3,1,0,8.37,98.55,New York,Hilton,11,Fall,60,68.76,1.87,93.72,2.27,70.10,0.15
339,236,Good,3,1.95,53.44,3,1,0,4.11,108.45,San Francisco,Marriott,11,Fall,59,57.96,1.67,93.21,3.20,92.87,0.14
340,99,Good,4,2.85,68.49,2,0,0,2.95,87.30,San Francisco,Sheraton,1,Winter,62,59.80,3.06,62.22,3.57,78.72,0.06
341,186,Poor,4,2.99,69.55,2,1,0,2.57,97.21,San Francisco,Hilton,3,Spring,48,67.61,3.99,88.59,2.11,83.80,0.19
342,119,Average,2,3.59,71.66,5,1,1,5.51,114.28,Los Angeles,InterContinental,4,Spring,53,81.89,2.25,136.31,6.40,93.28,0.13
343,142,Good,3,1.68,86.29,2,1,0,2.20,106.54,San Francisco,Hilton,1,Winter,66,91.93,3.65,123.03,3.52,73.62,0.19
344,152,Good,1,4.94,50.63,2,1,0,7.85,85.08,Los Angeles,Marriott,2,Winter,67,43.07,2.76,81.74,4.07,78.71,0.11
345,164,Good,2,2.45,54.06,3,0,0,5.83,76.64,Los Angeles,InterContinental,7,Summer,60,41.43,2.95,94.97,3.48,83.29,0.06
346,80,Excellent,4,1.91,63.72,5,0,1,6.62,122.40,San Francisco,InterContinental,6,Summer,44,77.99,1.37,137.56,1.40,78.64,0.12
347,190,Excellent,4,3.96,79.97,3,1,1,0.72,131.56,New York,InterContinental,8,Summer,65,105.21,2.87,128.29,8.89,79.69,0.16
348,197,Average,2,3.56,59.48,3,0,1,4.89,94.37,Los Angeles,Marriott,9,Fall,68,56.13,2.10,88.50,3.48,77.29,0.03
349,123,Excellent,4,3.38,63.70,1,1,0,4.77,89.97,San Francisco,Hilton,9,Fall,48,57.31,3.79,114.69,2.89,94.36,0.10
350,104,Good,3,4.08,57.96,1,1,1,2.33,116.11,Los Angeles,Hilton,4,Spring,54,67.30,2.71,115.74,1.18,82.15,0.09
351,161,Good,3,2.15,64.45,1,0,0,0.19,69.89,Miami,Hilton,1,Winter,58,45.04,3.66,74.14,9.10,93.04,0.04
352,62,Good,5,2.68,52.54,3,0,1,7.90,107.77,Chicago,Marriott,2,Winter,61,56.62,2.29,107.76,9.81,81.75,0.02
353,209,Poor,3,1.22,74.17,2,1,1,6.80,104.14,Chicago,Sheraton,8,Summer,53,77.24,2.91,103.26,2.61,83.01,0.15
354,163,Good,2,4.09,51.05,5,0,1,8.30,95.17,Chicago,Hyatt,7,Summer,63,48.58,2.44,97.44,1.89,72.65,0.19
355,150,Good,4,3.81,91.02,4,0,0,3.80,105.83,Miami,Hyatt,11,Fall,67,96.32,2.37,123.03,3.46,83.51,0.12
356,75,Good,5,1.94,33.52,3,0,1,6.55,96.67,Miami,InterContinental,7,Summer,54,32.40,3.32,91.52,8.08,97.91,0.01
357,155,Good,3,2.52,63.16,1,1,0,8.43,89.95,New York,Hyatt,12,Winter,60,56.81,2.23,80.73,9.24,94.57,0.19
358,119,Good,4,4.94,51.37,4,0,1,3.95,102.47,Los Angeles,Marriott,11,Fall,61,52.64,3.12,108.89,2.67,74.58,0.03
359,41,Good,4,2.55,82.14,4,1,1,6.52,122.30,Miami,InterContinental,10,Fall,51,100.46,3.29,123.67,9.51,98.27,0.04
360,123,Average,3,4.72,75.69,3,1,1,6.23,103.59,New York,Sheraton,3,Spring,53,78.41,3.18,82.63,2.69,86.98,0.07
361,150,Good,3,3.17,25.30,5,1,0,3.98,95.41,Chicago,Sheraton,9,Fall,61,24.14,3.45,127.32,2.60,87.20,0.08
362,227,Poor,2,3.56,82.88,5,1,0,6.99,89.54,Chicago,InterContinental,11,Fall,58,74.22,2.50,79.44,7.87,90.18,0.02
363,97,Average,1,1.52,48.61,4,0,1,4.61,105.70,Los Angeles,Sheraton,7,Summer,52,51.38,3.47,123.40,3.19,76.91,0.15
364,128,Average,4,2.58,53.63,5,0,1,5.31,92.83,San Francisco,Hyatt,7,Summer,50,49.79,4.78,101.38,7.17,96.80,0.05
365,106,Excellent,4,3.70,35.61,4,1,0,5.63,100.17,Miami,Sheraton,3,Spring,53,35.67,2.71,93.78,3.53,73.42,0.02
366,83,Excellent,3,4.80,83.71,3,0,0,2.03,102.15,Los Angeles,Marriott,1,Winter,72,85.52,3.25,103.11,3.39,86.25,0.01
367,150,Good,2,3.65,65.39,3,1,0,4.78,97.28,Miami,InterContinental,9,Fall,56,63.61,3.02,83.58,4.64,88.05,0.05
368,102,Excellent,1,2.89,71.29,1,0,0,5.48,92.47,Miami,Marriott,3,Spring,71,65.92,4.13,86.37,8.45,90.45,0.17
369,209,Poor,4,3.39,60.57,4,1,0,3.25,77.81,New York,Sheraton,1,Winter,56,47.13,4.02,71.63,9.47,87.20,0.03
370,208,Good,4,2.60,74.94,1,1,1,6.61,112.16,San Francisco,InterContinental,2,Winter,63,84.05,3.04,84.80,1.45,95.04,0.10
371,126,Average,1,1.90,69.52,1,1,0,4.21,89.16,Chicago,InterContinental,7,Summer,53,61.98,2.92,60.50,6.98,78.28,0.12
